url_length,content_length,mal,special_chars,charsets,server,IP,type
16,-1,1,2,-1,-1,185.148.116.178,phising
19,-1,1,1,-1,-1,38.207.52.116,phising
24,-1,1,1,-1,-1,-1,phising
143,-1,1,11,-1,-1,-1,phising
10,-1,1,1,-1,-1,205.251.137.90,phising
90,-1,1,12,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
30,-1,1,2,-1,-1,-1,phising
22,-1,1,3,-1,-1,-1,phising
43,-1,1,4,-1,-1,145.14.145.102,phising
96,-1,1,24,-1,-1,-1,phising
71,-1,1,13,-1,-1,-1,phising
68,-1,1,15,-1,-1,-1,phising
34,-1,1,2,-1,-1,145.14.144.176,phising
28,-1,1,3,-1,-1,-1,phising
61,-1,1,8,-1,-1,-1,phising
94,-1,1,13,-1,-1,-1,phising
47,-1,1,8,-1,-1,-1,phising
183,-1,1,16,-1,-1,-1,phising
22,-1,1,1,-1,-1,173.208.161.98,phising
19,-1,1,1,-1,-1,3.94.41.167,phising
42,-1,1,6,-1,-1,-1,phising
27,-1,1,3,-1,-1,-1,phising
22,-1,1,1,-1,-1,172.67.195.164,phising
234,-1,1,12,-1,-1,-1,phising
63,-1,1,7,-1,-1,-1,phising
200,-1,1,20,-1,-1,-1,phising
62,-1,1,13,-1,-1,-1,phising
44,-1,1,10,-1,-1,-1,phising
26,-1,1,2,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
124,,1,15,-1,nginx,-1,phising
33,-1,1,4,-1,-1,78.137.164.235,phising
7,-1,1,1,-1,-1,182.50.135.108,phising
20,-1,1,1,-1,-1,170.10.164.124,phising
51,-1,1,8,-1,-1,-1,phising
59,-1,1,11,-1,-1,-1,phising
73,-1,1,14,-1,-1,-1,phising
104,-1,1,22,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
205,-1,1,14,-1,-1,-1,phising
25,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,177.67.112.238,phising
22,-1,1,2,-1,-1,5.57.226.202,phising
97,-1,1,12,-1,-1,-1,phising
12,-1,1,2,-1,-1,166.62.28.140,phising
89,134,1,19,-1,openresty/1.13.6.1,-1,phising
21,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
16,-1,1,1,-1,-1,209.17.116.163,phising
20,-1,1,1,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
162,-1,1,27,-1,-1,-1,phising
124,-1,1,14,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
106,-1,1,26,-1,-1,-1,phising
20,-1,1,1,-1,-1,97.79.238.26,phising
14,-1,1,2,-1,-1,-1,phising
38,-1,1,4,-1,-1,-1,phising
46,-1,1,4,-1,-1,145.14.145.192,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,2,-1,-1,104.247.81.71,phising
14,-1,1,2,-1,-1,13.225.63.78,phising
32,-1,1,2,-1,-1,145.14.145.215,phising
142,-1,1,10,-1,-1,-1,phising
93,-1,1,12,-1,-1,-1,phising
54,310707,1,12,-1,,-1,phising
16,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
49,27940,1,9,-1,Apache,-1,phising
36,-1,1,2,-1,-1,145.14.144.191,phising
63,-1,1,12,-1,-1,-1,phising
85,-1,1,9,-1,-1,-1,phising
11,-1,1,1,-1,-1,172.67.167.19,phising
117,-1,1,27,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
102,1951,1,18,-1,Apache,-1,phising
15,-1,1,1,-1,-1,-1,phising
37,-1,1,2,-1,-1,108.174.154.204,phising
19,-1,1,2,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
20,-1,1,1,-1,-1,3.140.13.188,phising
14,-1,1,2,-1,-1,-1,phising
18,-1,1,2,-1,-1,31.132.0.114,phising
153,-1,1,17,-1,-1,-1,phising
107,-1,1,15,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
27,-1,1,3,-1,-1,217.11.242.82,phising
41,-1,1,4,-1,-1,145.14.145.83,phising
20,-1,1,2,-1,-1,-1,phising
28,-1,1,2,-1,-1,145.14.145.192,phising
22,-1,1,1,-1,-1,198.49.23.144,phising
48,-1,1,10,-1,-1,-1,phising
62,-1,1,11,-1,-1,-1,phising
70,,1,16,-1,LiteSpeed,-1,phising
11,-1,1,1,-1,-1,20.244.149.147,phising
17,-1,1,1,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
27,-1,1,2,-1,-1,145.14.145.215,phising
32,-1,1,2,-1,-1,5.57.226.202,phising
115,-1,1,16,-1,-1,-1,phising
24,-1,1,2,-1,-1,-1,phising
73,130726,1,13,-1,KWS,-1,phising
50,-1,1,10,-1,-1,-1,phising
84,-1,1,15,-1,-1,-1,phising
21,-1,1,1,-1,-1,64.182.134.208,phising
142,-1,1,10,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
15,-1,1,3,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
44,-1,1,9,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
24,-1,1,1,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
25,-1,1,4,-1,-1,-1,phising
12,-1,1,2,-1,-1,-1,phising
45,-1,1,6,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
25,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,94.130.87.4,phising
59,-1,1,10,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
81,-1,1,13,-1,-1,-1,phising
198,-1,1,16,-1,-1,-1,phising
42,-1,1,7,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
158,-1,1,10,-1,-1,-1,phising
18,-1,1,2,-1,-1,176.31.176.75,phising
44,-1,1,8,-1,-1,-1,phising
18,-1,1,1,-1,-1,213.128.77.82,phising
20,-1,1,1,-1,-1,-1,phising
56,-1,1,7,-1,-1,-1,phising
77,-1,1,10,-1,-1,-1,phising
74,-1,1,12,-1,-1,-1,phising
33,-1,1,2,-1,-1,145.14.144.171,phising
59,-1,1,11,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
14,-1,1,1,-1,-1,156.248.45.168,phising
17,-1,1,1,-1,-1,-1,phising
63,-1,1,13,-1,-1,-1,phising
117,-1,1,14,-1,-1,-1,phising
63,-1,1,11,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
31,-1,1,2,-1,-1,145.14.144.171,phising
12,-1,1,1,-1,-1,185.112.248.242,phising
16,-1,1,1,-1,-1,-1,phising
109,-1,1,15,-1,-1,-1,phising
62,1077,1,12,-1,,-1,phising
19,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,46.242.233.86,phising
21,-1,1,2,-1,-1,-1,phising
38,-1,1,5,-1,-1,145.14.145.225,phising
14,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,192.185.196.49,phising
42,-1,1,8,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,3.130.204.160,phising
27,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
30,-1,1,3,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
37,-1,1,2,-1,-1,145.14.144.171,phising
14,-1,1,1,-1,-1,208.75.148.5,phising
17,-1,1,1,-1,-1,192.232.220.223,phising
14,-1,1,3,-1,-1,-1,phising
11,-1,1,1,-1,-1,213.108.58.44,phising
9,-1,1,1,-1,-1,-1,phising
81,-1,1,13,-1,-1,-1,phising
50,-1,1,9,-1,-1,-1,phising
11,-1,1,2,-1,-1,192.129.178.53,phising
12,-1,1,1,-1,-1,199.59.243.225,phising
79,-1,1,12,-1,-1,-1,phising
26,-1,1,2,-1,-1,-1,phising
10,-1,1,1,-1,-1,149.154.164.13,phising
40,-1,1,7,-1,-1,-1,phising
61,-1,1,13,-1,-1,-1,phising
12,-1,1,2,-1,-1,15.197.142.173,phising
98,-1,1,15,-1,-1,-1,phising
93,-1,1,22,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
66,-1,1,16,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
9,-1,1,2,-1,-1,-1,phising
52,-1,1,7,-1,-1,-1,phising
39,-1,1,9,-1,-1,-1,phising
203,-1,1,20,-1,-1,-1,phising
38,95,1,6,-1,Apache,-1,phising
56,-1,1,11,-1,-1,-1,phising
27,-1,1,2,-1,-1,145.14.144.171,phising
50,-1,1,11,-1,-1,-1,phising
117,-1,1,21,-1,-1,-1,phising
38,-1,1,7,-1,-1,-1,phising
27,-1,1,2,-1,-1,-1,phising
61,-1,1,9,-1,-1,-1,phising
16,-1,1,1,-1,-1,3.18.7.81,phising
16,-1,1,1,-1,-1,-1,phising
42,-1,1,3,-1,-1,43.250.142.76,phising
40,-1,1,7,-1,-1,-1,phising
46,,1,9,-1,Apache,-1,phising
16,-1,1,1,-1,-1,-1,phising
51,-1,1,6,-1,-1,-1,phising
41,-1,1,4,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
47,-1,1,9,-1,-1,-1,phising
86,-1,1,13,-1,-1,-1,phising
14,-1,1,1,-1,-1,64.91.248.18,phising
19,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
201,-1,1,20,-1,-1,-1,phising
54,-1,1,9,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,85.119.149.37,phising
26,-1,1,1,-1,-1,15.197.142.173,phising
10,-1,1,2,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
35,-1,1,2,-1,-1,-1,phising
70,-1,1,12,-1,-1,-1,phising
12,-1,1,1,-1,-1,3.33.152.147,phising
20,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
31,-1,1,4,-1,-1,-1,phising
50,-1,1,10,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
61,-1,1,10,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
43,-1,1,2,-1,-1,216.40.34.41,phising
65,-1,1,10,-1,-1,-1,phising
36,-1,1,4,-1,-1,-1,phising
47,-1,1,8,-1,-1,-1,phising
20,-1,1,2,-1,-1,54.232.92.235,phising
14,-1,1,1,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,82.180.143.58,phising
29,-1,1,2,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
29,-1,1,1,-1,-1,153.92.215.217,phising
53,-1,1,10,-1,-1,-1,phising
26,-1,1,2,-1,-1,163.44.136.227,phising
26,-1,1,1,-1,-1,-1,phising
23,-1,1,3,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
203,-1,1,12,-1,-1,-1,phising
52,-1,1,10,-1,-1,-1,phising
32,-1,1,1,-1,-1,185.2.4.134,phising
17,-1,1,1,-1,-1,3.33.152.147,phising
75,-1,1,10,-1,-1,-1,phising
70,-1,1,12,-1,-1,-1,phising
92,-1,1,11,-1,-1,-1,phising
22,-1,1,4,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
45,-1,1,10,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
64,-1,1,8,-1,-1,-1,phising
42,-1,1,4,-1,-1,-1,phising
38,-1,1,8,-1,-1,-1,phising
13,-1,1,1,-1,-1,-1,phising
158,159694,1,22,-1,nginx/1.24.0,-1,phising
109,-1,1,15,-1,-1,-1,phising
67,-1,1,11,-1,-1,-1,phising
79,-1,1,13,-1,-1,-1,phising
136,1177,1,16,-1,openresty,-1,phising
21,-1,1,1,-1,-1,-1,phising
14,-1,1,3,-1,-1,208.67.143.164,phising
71,1049,1,8,-1,nginx,-1,phising
23,-1,1,1,-1,-1,-1,phising
48,-1,1,2,-1,-1,145.14.144.201,phising
21,-1,1,2,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
14,-1,1,4,-1,-1,-1,phising
18,-1,1,2,-1,-1,203.210.102.38,phising
40,-1,1,7,-1,-1,-1,phising
65,-1,1,10,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
11,-1,1,1,-1,-1,185.253.212.22,phising
24,-1,1,2,-1,-1,-1,phising
109,-1,1,30,-1,-1,-1,phising
73,-1,1,9,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
12,-1,1,2,-1,-1,-1,phising
14,-1,1,2,-1,-1,160.153.129.230,phising
15,-1,1,1,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
48,-1,1,8,-1,-1,-1,phising
39,-1,1,5,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
27,-1,1,2,-1,-1,145.14.144.201,phising
46,-1,1,5,-1,-1,-1,phising
53,,1,13,-1,Nginx Microsoft-HTTPAPI/2.0,-1,phising
14,-1,1,2,-1,-1,-1,phising
66,-1,1,13,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
42,-1,1,8,-1,-1,-1,phising
46,-1,1,8,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
76,-1,1,11,-1,-1,-1,phising
16,-1,1,2,-1,-1,104.239.247.126,phising
15,-1,1,1,-1,-1,-1,phising
140,-1,1,31,-1,-1,-1,phising
14,-1,1,3,-1,-1,-1,phising
32,-1,1,6,-1,-1,-1,phising
12,-1,1,2,-1,-1,192.185.177.96,phising
13,-1,1,1,-1,-1,-1,phising
16,-1,1,2,-1,-1,109.237.138.46,phising
78,-1,1,17,-1,-1,-1,phising
49,-1,1,5,-1,-1,-1,phising
18,-1,1,1,-1,-1,81.46.202.52,phising
19,-1,1,1,-1,-1,-1,phising
113,-1,1,16,-1,-1,-1,phising
21,-1,1,2,-1,-1,199.59.243.225,phising
15,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,34.203.101.184,phising
14,-1,1,2,-1,-1,-1,phising
41,-1,1,10,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,2,-1,-1,169.47.130.87,phising
107,-1,1,11,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
34,-1,1,3,-1,-1,72.52.188.180,phising
15,-1,1,1,-1,-1,-1,phising
95,-1,1,16,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
10,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,64.91.248.15,phising
15,-1,1,1,-1,-1,-1,phising
16,-1,1,2,-1,-1,199.59.243.225,phising
19,-1,1,2,-1,-1,87.236.19.249,phising
19,-1,1,1,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
64,-1,1,12,-1,-1,-1,phising
98,-1,1,15,-1,-1,-1,phising
78,-1,1,13,-1,-1,-1,phising
22,-1,1,2,-1,-1,64.70.19.203,phising
16,-1,1,2,-1,-1,162.55.0.137,phising
92,-1,1,11,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
29,-1,1,1,-1,-1,64.207.180.224,phising
17,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
69,-1,1,9,-1,-1,-1,phising
117,-1,1,18,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
16,-1,1,2,-1,-1,50.87.153.144,phising
22,-1,1,3,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
42,-1,1,6,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
10,-1,1,1,-1,-1,3.130.253.23,phising
53,-1,1,11,-1,-1,-1,phising
32,-1,1,3,-1,-1,-1,phising
17,-1,1,1,-1,-1,192.34.108.164,phising
16,-1,1,2,-1,-1,-1,phising
62,-1,1,13,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
15,-1,1,1,-1,-1,23.227.38.32,phising
14,-1,1,2,-1,-1,-1,phising
26,-1,1,2,-1,-1,145.14.144.221,phising
33,-1,1,1,-1,-1,199.250.217.134,phising
276,-1,1,15,-1,-1,-1,phising
23,-1,1,3,-1,-1,-1,phising
29,-1,1,2,-1,-1,145.14.144.95,phising
15,-1,1,2,-1,-1,-1,phising
16,-1,1,2,-1,-1,-1,phising
21,-1,1,2,-1,-1,64.190.63.111,phising
20,-1,1,2,-1,-1,-1,phising
35,-1,1,4,-1,-1,-1,phising
42,-1,1,6,-1,-1,-1,phising
48,-1,1,10,-1,-1,-1,phising
38,-1,1,3,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
22,-1,1,3,-1,-1,50.116.87.89,phising
37,-1,1,3,-1,-1,145.14.144.221,phising
12,-1,1,2,-1,-1,64.190.63.111,phising
15,-1,1,2,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
61,-1,1,9,-1,-1,-1,phising
11,-1,1,1,-1,-1,162.240.15.94,phising
33,-1,1,1,-1,-1,-1,phising
200,-1,1,20,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
66,-1,1,15,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
19,-1,1,2,-1,-1,-1,phising
23,-1,1,2,-1,-1,-1,phising
110,-1,1,25,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
21,-1,1,1,-1,-1,108.167.133.34,phising
96,-1,1,13,-1,-1,-1,phising
24,-1,1,2,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
24,-1,1,2,-1,-1,195.110.124.154,phising
13,-1,1,1,-1,-1,198.54.116.170,phising
34,-1,1,4,-1,-1,-1,phising
33,-1,1,3,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
27,-1,1,4,-1,-1,80.78.250.67,phising
15,-1,1,2,-1,-1,-1,phising
32,-1,1,2,-1,-1,145.14.145.83,phising
27,-1,1,2,-1,-1,145.14.144.71,phising
25,-1,1,4,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
44,-1,1,3,-1,-1,-1,phising
20,-1,1,2,-1,-1,-1,phising
20,-1,1,1,-1,-1,45.56.81.89,phising
59,-1,1,4,-1,-1,150.240.164.115,phising
39,-1,1,9,-1,-1,-1,phising
24,-1,1,2,-1,-1,212.32.237.92,phising
74,-1,1,10,-1,-1,-1,phising
12,-1,1,2,-1,-1,123.49.12.133,phising
15,-1,1,1,-1,-1,-1,phising
41,-1,1,4,-1,-1,-1,phising
17,-1,1,1,-1,-1,-1,phising
15,-1,1,1,-1,-1,74.220.199.9,phising
50,-1,1,4,-1,-1,-1,phising
13,-1,1,2,-1,-1,-1,phising
56,-1,1,12,-1,-1,-1,phising
15,-1,1,1,-1,-1,154.214.133.142,phising
83,-1,1,17,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
41,-1,1,9,-1,-1,-1,phising
101,-1,1,17,-1,-1,-1,phising
16,-1,1,1,-1,-1,89.117.27.142,phising
17,-1,1,1,-1,-1,-1,phising
51,,1,8,-1,ESF,-1,phising
12,-1,1,2,-1,-1,103.224.212.212,phising
85,-1,1,12,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
21,-1,1,1,-1,-1,64.39.224.251,phising
47,-1,1,8,-1,-1,-1,phising
49,-1,1,9,-1,-1,-1,phising
38,,1,8,-1,GSE,-1,phising
21,-1,1,1,-1,-1,173.236.217.196,phising
27,-1,1,2,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
30,-1,1,1,-1,-1,154.205.84.237,phising
157,-1,1,19,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
131,-1,1,30,-1,-1,-1,phising
19,-1,1,1,-1,-1,162.241.244.37,phising
49,,1,7,-1,ESF,-1,phising
93,-1,1,26,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
153,-1,1,17,-1,-1,-1,phising
20,-1,1,3,-1,-1,-1,phising
69,-1,1,18,-1,-1,-1,phising
75,-1,1,12,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
21,-1,1,1,-1,-1,45.223.39.207,phising
38,-1,1,7,-1,-1,-1,phising
19,-1,1,2,-1,-1,5.101.152.167,phising
53,-1,1,9,-1,-1,-1,phising
24,-1,1,3,-1,-1,-1,phising
21,-1,1,1,-1,-1,72.9.144.141,phising
9,-1,1,1,-1,-1,-1,phising
35,-1,1,2,-1,-1,145.14.145.83,phising
124,-1,1,15,-1,-1,-1,phising
65,1081,1,12,-1,,-1,phising
23,-1,1,1,-1,-1,192.185.164.219,phising
27,-1,1,2,-1,-1,-1,phising
98,-1,1,12,-1,-1,-1,phising
141,-1,1,10,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
41,-1,1,2,-1,-1,145.14.144.136,phising
16,-1,1,1,-1,-1,-1,phising
16,-1,1,1,-1,-1,-1,phising
18,-1,1,1,-1,-1,-1,phising
77,-1,1,13,-1,-1,-1,phising
61,-1,1,13,-1,-1,-1,phising
52,1292249,1,9,-1,Apache,-1,phising
199,-1,1,19,-1,-1,-1,phising
26,-1,1,3,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
32,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,185.148.116.178,phising
45,-1,1,8,-1,-1,-1,phising
20,-1,1,1,-1,-1,-1,phising
21,-1,1,1,-1,-1,205.178.189.131,phising
40,-1,1,1,-1,-1,107.154.155.206,phising
13,-1,1,1,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
42,-1,1,3,-1,-1,43.250.142.76,phising
34,-1,1,3,-1,-1,69.147.82.60,phising
15,-1,1,2,-1,-1,-1,phising
28,-1,1,3,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
13,-1,1,1,-1,-1,3.33.130.190,phising
18,-1,1,2,-1,-1,49.50.249.34,phising
40,-1,1,7,-1,-1,-1,phising
49,-1,1,10,-1,-1,-1,phising
109,-1,1,15,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
78,-1,1,19,-1,-1,-1,phising
74,-1,1,12,-1,-1,-1,phising
33,-1,1,2,-1,-1,145.14.144.198,phising
44,,1,7,-1,GSE,-1,phising
16,-1,1,1,-1,-1,45.33.18.44,phising
17,-1,1,1,-1,-1,23.231.11.229,phising
18,-1,1,1,-1,-1,138.128.176.138,phising
28,-1,1,5,-1,-1,-1,phising
18,-1,1,1,-1,-1,34.98.99.30,phising
19,-1,1,1,-1,-1,199.59.243.225,phising
89,-1,1,15,-1,-1,-1,phising
120,-1,1,16,-1,-1,-1,phising
46,-1,1,3,-1,-1,162.159.135.42,phising
19,-1,1,2,-1,-1,-1,phising
21,-1,1,3,-1,-1,-1,phising
11,-1,1,1,-1,-1,172.67.182.209,phising
21,-1,1,2,-1,-1,-1,phising
25,-1,1,1,-1,-1,82.223.26.149,phising
19,-1,1,2,-1,-1,5.101.152.155,phising
38,-1,1,3,-1,-1,-1,phising
19,-1,1,3,-1,-1,-1,phising
76,-1,1,9,-1,-1,5.101.152.154,phising
15,-1,1,1,-1,-1,162.241.253.141,phising
19,-1,1,2,-1,-1,-1,phising
57,,1,12,-1,nginx/1.20.1,-1,phising
8,-1,1,1,-1,-1,-1,phising
42,-1,1,7,-1,-1,-1,phising
26,-1,1,1,-1,-1,-1,phising
18,-1,1,2,-1,-1,-1,phising
54,-1,1,10,-1,-1,-1,phising
62,-1,1,7,-1,-1,-1,phising
78,-1,1,13,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
198,-1,1,19,-1,-1,-1,phising
23,-1,1,1,-1,-1,-1,phising
13,-1,1,1,-1,-1,199.34.228.67,phising
31,-1,1,2,-1,-1,-1,phising
125,-1,1,15,-1,-1,-1,phising
21,-1,1,1,-1,-1,-1,phising
13,-1,1,2,-1,-1,203.210.102.146,phising
40,-1,1,5,-1,-1,-1,phising
21,-1,1,2,-1,-1,-1,phising
17,-1,1,1,-1,-1,76.223.54.146,phising
20,-1,1,1,-1,-1,149.202.189.193,phising
19,-1,1,4,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
21,-1,1,3,-1,-1,51.159.104.129,phising
14,-1,1,1,-1,-1,23.227.38.65,phising
16,-1,1,1,-1,-1,-1,phising
11,-1,1,1,-1,-1,-1,phising
47,-1,1,8,-1,-1,-1,phising
22,-1,1,2,-1,-1,-1,phising
16,-1,1,1,-1,-1,62.171.164.214,phising
24,-1,1,1,-1,-1,52.200.197.31,phising
198,-1,1,19,-1,-1,-1,phising
14,-1,1,2,-1,-1,-1,phising
96,-1,1,9,-1,-1,-1,phising
61,-1,1,8,-1,-1,-1,phising
11,-1,1,1,-1,-1,3.130.253.23,phising
11,-1,1,1,-1,-1,15.197.148.33,phising
19,-1,1,2,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
14,-1,1,1,-1,-1,51.222.248.174,phising
40,-1,1,7,-1,-1,-1,phising
106,-1,1,17,-1,-1,-1,phising
38,-1,1,8,-1,-1,-1,phising
22,-1,1,1,-1,-1,-1,phising
17,-1,1,2,-1,-1,-1,phising
13,-1,1,1,-1,-1,91.237.52.78,phising
40,-1,1,7,-1,-1,-1,phising
15,-1,1,1,-1,-1,112.213.89.38,phising
44,-1,1,3,-1,-1,-1,phising
33,-1,1,2,-1,-1,-1,phising
125,-1,1,14,-1,-1,-1,phising
62,-1,1,13,-1,-1,-1,phising
14,-1,1,1,-1,-1,-1,phising
12,-1,1,1,-1,-1,-1,phising
21,-1,1,1,-1,-1,187.84.227.5,phising
38,,1,6,-1,GSE,-1,phising
146,-1,1,17,-1,-1,-1,phising
40,-1,1,7,-1,-1,-1,phising
19,-1,1,2,-1,-1,156.67.72.119,phising
12,-1,1,2,-1,-1,94.152.11.20,phising
27,-1,1,2,-1,-1,-1,phising
15,-1,1,1,-1,-1,-1,phising
93,-1,1,26,-1,-1,-1,phising
19,-1,1,1,-1,-1,-1,phising
47,-1,1,10,-1,-1,-1,phising
15,-1,1,2,-1,-1,-1,phising
